latent_dim,gamma,source_label,target_label,mmd_latent,wasserstein_distance_latent,mmd_image,classifier_confidence_image,entropy,running_time,iter_count
4,0.01,2,6,0.053627077490091324,0.5691119929139806,0.016239349,0.9880383,9.833725,0.4147857080679387,341
4,0.01,2,7,0.06486700475215912,0.7407452462054915,0.027273541,0.9879488,10.212851,0.35787670803256333,248
4,0.01,2,8,0.007613224908709526,0.4607323951689062,0.015949864,0.8934337,9.433723,1.4410995830548927,1116
4,0.01,2,9,0.028195424005389214,0.40072453964487476,0.026581738,0.93727964,10.01181,0.8394781249808148,594
4,0.01,3,4,0.014417976140975952,0.29757787669798,0.023577724,0.89724696,9.821232,2.3447920830221847,1519
4,0.01,3,5,0.02059863694012165,0.7634963670769055,0.013370082,0.96633816,8.867072,2.6059508750913665,2402
4,0.01,3,6,0.030426351353526115,0.5390918656824255,0.011916269,0.986729,9.415328,1.4996242920169607,1296
4,0.01,3,7,0.035982776433229446,0.7530053729843426,0.02142651,0.99293214,9.904484,0.40581512497738004,267
4,0.01,3,8,0.015327636152505875,0.46042831898136893,0.013716301,0.8896028,9.063114,2.912522166967392,2172
4,0.01,3,9,0.012586097232997417,0.3688720762945993,0.020547003,0.94259095,9.849431,0.4827865830156952,327
4,0.01,4,5,0.028060367330908775,0.7282878267441767,0.015953636,0.9644741,9.473083,1.0164911659667268,933
4,0.01,4,6,0.01255078986287117,0.4569775355539209,0.011706754,0.98505247,9.181747,0.9309994999784976,742
4,0.01,4,7,0.03165995702147484,0.6616366248922146,0.013829828,0.9648545,9.109115,1.370271124993451,829
4,0.01,4,8,0.014663142152130604,0.3940946471205241,0.02552263,0.90022445,9.562557,1.370807999977842,943
4,0.01,4,9,0.009758228436112404,0.38654957686980873,0.006371567,0.93719536,8.850512,1.6755254999734461,1179
4,0.01,5,6,0.009246633388102055,0.509297344603137,0.013766329,0.9855772,8.911858,1.4343255419516936,1342
4,0.01,5,7,0.021139483898878098,0.6929989559428503,0.012300914,0.966132,8.8722515,0.9618841250194237,910
4,0.01,5,8,0.020026832818984985,0.514492958064332,0.016952982,0.90326357,9.105594,3.707095834077336,3466
4,0.01,5,9,0.0122600132599473,0.33328462557518035,0.01143333,0.9477625,9.394455,0.9841105419909582,912
4,0.01,6,7,0.013786043971776962,0.633295329177227,0.008940607,0.9564238,8.958098,1.9003135830862448,1530
4,0.01,6,8,0.02032605931162834,0.4562519314937295,0.015763042,0.90162414,9.736599,2.8035378749482334,2399
4,0.01,6,9,0.01724671944975853,0.41630607471597025,0.013759168,0.9541268,9.475095,0.36328366701491177,289
4,0.01,7,8,0.015037854202091694,0.42697909808068407,0.01749369,0.8848757,9.4698105,0.6528517080005258,494
4,0.01,7,9,0.014975354075431824,0.396434047046235,0.0197339,0.9449926,9.021746,0.7410234159324318,586
4,0.01,8,9,0.008846404030919075,0.3796779932884048,0.009691235,0.9345839,9.027735,1.2549209999851882,1016
4,0.1,0,1,0.15926040709018707,0.5237797772407266,0.08085716,0.99999934,12.193011,0.04912699991837144,29
4,0.1,0,2,0.13344718515872955,0.33654141323040665,0.2041123,0.9868864,12.189683,0.09582912502810359,61
4,0.1,0,3,0.08812563121318817,0.5219666560317339,0.10151991,0.95872533,11.737373,2.299048332963139,1702
4,0.1,0,4,0.10339978337287903,0.35727996539184914,0.13954185,0.86914223,12.168626,0.09239041700493544,63
4,0.1,0,5,0.05822357162833214,0.7921722274579329,0.06559981,0.97658855,11.145541,0.09815125004388392,79
4,0.1,0,6,0.05292801186442375,0.5396232355754234,0.07130513,0.9889054,11.414087,1.0644501670030877,887
4,0.1,0,7,0.1259121298789978,0.7712269225464311,0.10249805,0.992379,11.914533,0.13012695801444352,80
4,0.1,0,8,0.12105792760848999,0.49557108203925593,0.116742045,0.9358574,11.935005,0.2106194579973817,156
4,0.1,0,9,0.1822020411491394,0.48113294137905055,0.13651079,0.9806099,12.187647,0.06642725004348904,39
4,0.1,1,2,0.24844655394554138,0.3780798712554462,0.33116105,0.9892732,12.6294985,0.0322703750571236,19
4,0.1,1,3,0.18538764119148254,0.5778697637640168,0.19418782,0.9629668,12.237379,0.08266850002110004,52
4,0.1,1,4,0.14803481101989746,0.4066166256499296,0.22416824,0.9032068,12.291043,0.06765870901290327,45
4,0.1,1,5,0.05445662885904312,0.7430435485033676,0.090212904,0.98440796,11.478469,0.06883970799390227,53
4,0.1,1,6,0.24313145875930786,0.6553675905285822,0.20378716,0.9940381,12.352982,0.044856499996967614,30
4,0.1,1,7,0.1236969530582428,0.8046925531242719,0.104807965,0.986067,11.770757,0.07415724999736995,49
4,0.1,1,8,0.04653747379779816,0.43425275348506115,0.10411568,0.92897046,11.921404,0.0653648329898715,42
4,0.1,1,9,0.16840046644210815,0.48729810686489416,0.163271,0.9736773,12.157371,0.07805229199584574,50
4,0.1,2,3,0.17060047388076782,0.531375047280383,0.16290224,0.9760138,12.233026,0.3623214579420164,255
4,0.1,2,4,0.24968767166137695,0.46325140045153534,0.1914133,0.87703526,12.408297,0.16990154096856713,114
4,0.1,2,5,0.20714572072029114,0.9350264936394951,0.15070409,0.98690885,12.0758,0.044612333993427455,34
4,0.1,2,6,0.26454177498817444,0.6810819451004854,0.15618521,0.9955177,12.320275,0.17271499999333173,126
4,0.1,2,7,0.39615172147750854,0.8940843169586946,0.22041087,0.9999996,12.56247,0.10073670803103596,60
4,0.1,2,8,0.13371798396110535,0.45566030012081643,0.143199,0.94117135,12.098583,1.096857083030045,850
4,0.1,2,9,0.30475130677223206,0.5215921616669376,0.19972436,0.9736381,12.444829,3.511154916952364,2798
4,0.1,3,4,0.1477174460887909,0.3705001543591523,0.19773048,0.92093533,12.16843,0.08483245805837214,58
4,0.1,3,5,0.08773540705442429,0.8927322064468217,0.08252668,0.97383446,11.347792,0.7519442089833319,711
4,0.1,3,6,0.15330937504768372,0.6164571618893776,0.13452318,0.98946077,12.046357,0.06994633306749165,48
4,0.1,3,7,0.3134191632270813,0.9082712988471119,0.21251783,0.9999995,12.299256,0.08215020794887096,52
4,0.1,3,8,0.09206487238407135,0.536334027339068,0.12553546,0.9321791,11.616588,0.3594925000797957,277
4,0.1,3,9,0.1876222938299179,0.5007094579312305,0.16037041,0.9738421,12.192473,0.2849051660159603,209
4,0.1,4,5,0.16931107640266418,0.9174404871077659,0.125419,0.98543435,11.922578,0.05691670789383352,44
4,0.1,4,6,0.09793830662965775,0.601472344567108,0.09381327,0.9915488,11.921048,0.06801629206165671,49
4,0.1,4,7,0.15010221302509308,0.7636734301540422,0.108874194,0.9956378,11.792094,0.07937870908062905,55
4,0.1,4,8,0.13821010291576385,0.4925667420301337,0.17793128,0.95609623,12.099328,0.08457083301618695,52
4,0.1,4,9,0.07846320420503616,0.4315516466158328,0.0877225,0.9754246,11.698423,0.14542512502521276,84
4,0.1,5,6,0.12106803059577942,0.6280902521933074,0.116263874,0.99026805,11.54131,0.1922407919773832,164
4,0.1,5,7,0.07551989704370499,0.6741863195097285,0.093789525,0.98770064,11.500735,0.24859291699249297,210
4,0.1,5,8,0.06787829101085663,0.5052797251993333,0.10835369,0.9305,11.60747,0.15603591699618846,126
4,0.1,5,9,0.15292853116989136,0.4615718349718021,0.116138875,0.97203887,11.883861,0.04399062495213002,33
4,0.1,6,7,0.12668456137180328,0.7373546410798799,0.07985079,0.99254,11.729367,0.2851857090136036,224
4,0.1,6,8,0.16949352622032166,0.5024466085420168,0.15762585,0.9500576,12.173724,0.06015449995175004,43
4,0.1,6,9,0.13759608566761017,0.4184306826642899,0.14257419,0.97978,12.106222,0.08058449998497963,58
4,0.1,7,8,0.12400494515895844,0.5408622164023597,0.14855365,0.95045483,12.084088,0.05349750001914799,35
4,0.1,7,9,0.06752420961856842,0.4241353626618164,0.08846212,0.9525839,11.751648,0.642587416106835,491
4,0.1,8,9,0.04629271477460861,0.3899267569072862,0.09304387,0.9486302,11.708376,0.45135674998164177,363
4,1.0,0,1,1.8248411417007446,0.8731495628231741,0.97019565,0.9999999,13.035268,0.009887458989396691,4
4,1.0,0,2,1.9677153825759888,0.5523846396092179,1.0831261,0.99999994,13.037446,0.011402207892388105,5
4,1.0,0,3,1.2561551332473755,0.7716415339282925,0.90603036,0.9932489,13.003903,0.015975042013451457,9
4,1.0,0,4,1.993914008140564,0.6699912960380109,1.0229158,0.960273,13.040072,0.010869541089050472,5
4,1.0,0,5,0.9233667254447937,1.227336643923293,0.6059572,0.99999917,12.769356,0.013099415926262736,8
4,1.0,0,6,1.2719998359680176,1.0089547225415594,0.8008425,0.99999994,12.948205,0.011691416963003576,6
4,1.0,0,7,1.7983025312423706,1.1993791119981336,0.932458,1.0,13.023865,0.010570375015959144,5
4,1.0,0,8,1.3969670534133911,0.796228770375652,0.9169122,0.99706554,13.00364,0.010475583956576884,5
4,1.0,0,9,1.9205683469772339,0.7951899057341816,0.99692756,1.0,13.035857,0.009835207951255143,4
4,1.0,1,2,2.10856556892395,0.545268471118329,1.1522458,1.0,13.153644,0.010167332948185503,4
4,1.0,1,3,1.59402596950531,0.8392969471473462,0.94524753,0.99744636,13.089956,0.012725792010314763,6
4,1.0,1,4,1.941253900527954,0.6928728890884754,1.0103348,0.9748183,13.046074,0.008608167059719563,4
4,1.0,1,5,1.2779717445373535,1.3301157129023562,0.8338314,1.0,12.816296,0.010590875055640936,6
4,1.0,1,6,2.4892375469207764,1.1216944629435246,1.103767,0.99999994,13.003491,0.008659832994453609,4
4,1.0,1,7,1.5230679512023926,1.1479604325697215,0.83669645,1.0,13.100782,0.01219029095955193,6
4,1.0,1,8,1.589935302734375,0.7773001480039708,1.0187547,0.9999984,13.014967,0.013806583010591567,7
4,1.0,1,9,1.781375527381897,0.757072535041534,0.9547103,1.0,13.091845,0.012183792074210942,6
4,1.0,2,3,2.0426409244537354,0.9778805547586726,1.0838611,0.99717116,13.096902,0.015245457994751632,8
4,1.0,2,4,2.381361484527588,0.6995693801262912,1.1155527,0.99424106,13.052568,0.009143832954578102,4
4,1.0,2,5,2.0522611141204834,1.427582346635841,1.0760539,1.0,12.853677,0.008841166971251369,5
4,1.0,2,6,2.3503239154815674,1.065600840650416,1.0981032,1.0,13.002481,0.00866895797662437,4
4,1.0,2,7,2.4471888542175293,1.2464571736089873,1.0645832,1.0,13.140159,0.012406624970026314,6
4,1.0,2,8,2.0049877166748047,0.8554214339817081,1.0826265,0.9999998,13.028191,0.011313874972984195,5
4,1.0,2,9,2.274632692337036,0.7901804689353003,1.0690199,1.0,13.10568,0.009276332915760577,4
4,1.0,3,4,1.8338074684143066,0.7449931355340338,0.9920847,0.960923,13.042243,0.009228958981111646,4
4,1.0,3,5,1.3042781352996826,1.4120584415515753,0.8073193,0.99679995,12.793236,0.016721124993637204,10
4,1.0,3,6,1.8991774320602417,1.0673181949942256,1.0061933,1.0,12.986515,0.010011542006395757,5
4,1.0,3,7,1.9558370113372803,1.2685885367187035,0.99036825,1.0,13.094843,0.011047958047129214,5
4,1.0,3,8,1.3653299808502197,0.7999055310054946,0.9541799,0.99852914,12.995931,0.015212542028166354,8
4,1.0,3,9,1.9148149490356445,0.7784848139808438,0.99093753,0.99953425,13.096309,0.009389666025526822,4
4,1.0,4,5,1.6572257280349731,1.4090044307567846,0.9641788,1.0,12.84376,0.009245499968528748,5
4,1.0,4,6,1.7704821825027466,1.1056556144081138,0.94139373,0.99999994,12.979923,0.011878041899763048,6
4,1.0,4,7,1.8582268953323364,1.2624285257058736,0.93023306,1.0,13.028463,0.012169749941676855,5
4,1.0,4,8,1.8347779512405396,0.8302015563281824,1.0759532,0.99999917,13.023494,0.010932917008176446,5
4,1.0,4,9,1.5681596994400024,0.7391262219607014,0.93658465,1.0,13.022974,0.012187250074930489,6
4,1.0,5,6,1.52613365650177,1.0236223380454077,0.9288962,0.9999999,12.819546,0.008881666930392385,5
4,1.0,5,7,1.3400804996490479,1.1113079273297917,0.81175727,1.0,12.809323,0.010191209032200277,6
4,1.0,5,8,1.263706922531128,0.8316912692919362,0.8279193,0.9999953,12.809893,0.01607262494508177,10
4,1.0,5,9,1.746079921722412,0.7377870235312197,0.8972327,1.0,12.841129,0.010424082982353866,6
4,1.0,6,7,1.7382055521011353,1.1848409185884008,0.9076615,1.0,12.972053,0.011376708978787065,6
4,1.0,6,8,1.8618448972702026,0.8295952514306995,1.0502498,0.99552816,12.988735,0.009806833928450942,5
4,1.0,6,9,2.0618762969970703,0.8450708085770575,1.03253,1.0,12.993692,0.010361792054027319,5
4,1.0,7,8,1.9571119546890259,0.8696407538741951,1.050407,0.99999917,13.024305,0.00861679099034518,4
4,1.0,7,9,1.5324835777282715,0.7151464200740613,0.8859555,1.0,13.0746765,0.014524542028084397,7
4,1.0,8,9,1.5662920475006104,0.6919704346261467,0.91190475,1.0,13.006321,0.013906916021369398,7
8,0.001,0,1,0.00881885550916195,0.4301850218808818,0.00033536783,0.9888476,7.059082,5.471259708981961,4093
8,0.001,0,2,0.005055542103946209,1.1062923976157373,0.00025150823,0.97050357,6.7561045,10.224590832949616,6783
8,0.001,0,3,0.006480065174400806,0.8046376348421145,0.0008259304,0.9810731,6.8466177,14.939605667022988,9999
8,0.001,0,4,0.02100232243537903,0.7004094854561098,0.0006856168,0.97414833,6.89762,2.12393829098437,1466
8,0.001,0,5,0.006580352783203125,0.7066545003093616,0.00053795904,0.97092724,6.743733,8.92346137505956,7646
8,0.001,0,6,0.009188512340188026,0.6084770186161766,0.0003421719,0.99003184,6.765982,7.372871584026143,5786
8,0.001,0,7,0.006146823987364769,0.7514379120142997,0.0005076467,0.96250886,6.9011908,3.3570858750026673,2324
8,0.001,0,8,0.0058954497799277306,0.5620769734099376,0.00087874616,0.94167364,6.8844495,7.195341124897823,5159
8,0.001,0,9,0.008503525517880917,0.5310328154781785,0.00043668278,0.95733684,6.8963323,4.757939958013594,3468
8,0.001,1,2,0.0055017671547830105,1.097665748268693,0.00069176697,0.9805301,6.9472876,3.7179232500493526,2177
8,0.001,1,3,0.0059215654619038105,0.7997415996001455,0.0011449804,0.9779226,6.951198,4.090856458060443,2835
8,0.001,1,4,0.008994615636765957,0.6853862245192883,0.0013710965,0.97191125,6.953905,2.360863083973527,1771
8,0.001,1,5,0.009057966060936451,0.6887180320744128,0.00083825935,0.9684234,6.8657227,3.3082977919839323,2984
8,0.001,1,6,0.006555100437253714,0.608176490353811,0.0011952391,0.984411,7.010084,2.078113832976669,1682
8,0.001,1,7,0.006980410777032375,0.7520800593965614,0.0010569183,0.96556425,6.990844,2.6533505409024656,1752
8,0.001,1,8,0.007870838977396488,0.5723989743055532,0.0012025031,0.9492682,6.969262,13.060604749945924,9999
8,0.001,1,9,0.010254928842186928,0.5293174249685773,0.0012338709,0.9547475,7.009649,9.882580458070152,6940
8,0.001,2,3,0.004525971133261919,0.7978733102096817,0.00036252046,0.9742724,6.809447,4.659140582894906,3241
8,0.001,2,4,0.006580521818250418,0.6880367532748215,0.00037691355,0.9788902,6.8418956,3.6039412079844624,2804
8,0.001,2,5,0.0036232671700417995,0.688201686206199,0.00039286076,0.95949715,6.7032127,7.694995833095163,6782
8,0.001,2,6,0.012426447123289108,0.5933957084330279,0.00049094274,0.98591983,6.826713,6.38085916696582,4991
8,0.001,2,7,0.0035670746583491564,0.7427369464277584,0.00036495228,0.96190196,6.8674393,13.852367957937531,9999
8,0.001,2,8,0.008901999332010746,0.5579831880327037,0.00043298828,0.93947273,6.79309,8.442099416046403,6350
8,0.001,2,9,0.006065283436328173,0.5353126352710725,0.00041711173,0.95108813,6.910646,2.5187062500044703,1817
8,0.001,3,4,0.009733544662594795,0.703503277724148,0.0008152142,0.979989,6.9062867,6.407428874983452,4899
8,0.001,3,5,0.0036663138307631016,0.6841191699306117,0.00038425226,0.9670242,6.706675,4.353308582911268,4061
8,0.001,3,6,0.004886074457317591,0.5984824988643376,0.0005274989,0.9874596,6.8005238,4.096637584036216,3101
8,0.001,3,7,0.005823062267154455,0.7488003919454912,0.00033548576,0.9598995,6.8681655,15.539862832985818,9999
8,0.001,3,8,0.007451013661921024,0.547404717116618,0.00060441083,0.9436101,6.8239217,10.420952375046909,7439
8,0.001,3,9,0.00863706786185503,0.5514295283731213,0.0004020557,0.95766544,6.905784,3.6317207089159638,2558
8,0.001,4,5,0.00471521308645606,0.7017105549646145,0.00057344645,0.9711994,6.790251,8.603627917007543,7521
8,0.001,4,6,0.007486600428819656,0.6040339969335586,0.0005393366,0.99247384,6.8397255,7.730995457968675,5858
8,0.001,4,7,0.007355810608714819,0.7702843363153971,0.0002542422,0.9661356,6.8077803,5.036765541997738,3789
8,0.001,4,8,0.007321745157241821,0.5641186912489425,0.0009543812,0.9576366,6.897377,5.419904250069521,3841
8,0.001,4,9,0.010183922946453094,0.5279148800886103,0.0002823055,0.9468268,6.8257146,13.522207915899344,9999
8,0.001,5,6,0.009573566727340221,0.5883034149100865,0.00038084513,0.98687655,6.7357216,4.553669166984037,3900
8,0.001,5,7,0.010369965806603432,0.7709194757818272,0.0004152737,0.96795654,6.7820487,2.3681842089863494,2024
8,0.001,5,8,0.008138535544276237,0.5856579983749469,0.0003889165,0.9454317,6.673631,11.647328416933306,9999
8,0.001,5,9,0.006799237336963415,0.534659727617684,0.00043738025,0.95599335,6.74709,5.315274707973003,4426
8,0.001,6,7,0.0072631919756531715,0.799883967843056,0.0004614257,0.9665934,6.90781,3.7012461660197005,2727
8,0.001,6,8,0.005342307034879923,0.5554865542042299,0.0007897327,0.9521495,6.8696,6.715562333003618,5232
8,0.001,6,9,0.007186840288341045,0.5425745859102573,0.00040147878,0.9452992,6.866883,10.144278291030787,8006
8,0.001,7,8,0.014017743058502674,0.594910060586639,0.0008764037,0.950849,6.867603,14.388825792004354,9999
8,0.001,7,9,0.008873439393937588,0.5399239813362938,0.00034057355,0.96292657,6.839689,7.672838916070759,5007
8,0.001,8,9,0.01610514521598816,0.5603983515282677,0.00037165277,0.95352936,6.8453116,9.796393208904192,5183
8,0.01,0,1,0.013283582404255867,0.4320080639202696,0.0042362823,0.9940772,9.048856,0.6659075000789016,278
8,0.01,0,2,0.009558387100696564,1.0876233552138619,0.0035101597,0.9775875,7.7441597,11.88743354100734,6977
8,0.01,0,3,0.010562937706708908,0.7571080898159531,0.007740083,0.9848262,7.7719502,3.4906279579736292,2270
8,0.01,0,4,0.017212236300110817,0.6930755040187022,0.005957495,0.9838099,8.117768,5.165480124996975,3387
8,0.01,0,5,0.01544299814850092,0.6887051710949061,0.005262526,0.9772104,7.6922793,1.6732766670174897,1063
8,0.01,0,6,0.01844276301562786,0.6102540633105202,0.0034574252,0.99144673,7.693773,11.648851374979131,7488
8,0.01,0,7,0.01613544672727585,0.8054813100609811,0.0053961137,0.9790436,8.239529,2.9508742090547457,1905
8,0.01,0,8,0.02560611627995968,0.5699356823865722,0.010980707,0.9550262,8.208577,4.335062541998923,3012
8,0.01,0,9,0.01104426383972168,0.5072364904069148,0.0050407667,0.9721294,8.312022,1.1125863750930876,657
8,0.01,1,2,0.013983802869915962,1.0897479117838955,0.0070861964,0.9900382,8.189823,0.8300115829333663,494
8,0.01,1,3,0.015931908041238785,0.7448796465672706,0.014640777,0.9936169,8.4304495,1.1994353329064324,723
8,0.01,1,4,0.02556947059929371,0.6786568061487249,0.018136058,0.9892051,8.55438,0.45402533398009837,233
8,0.01,1,5,0.01770230568945408,0.6706700924728732,0.008314391,0.98369956,8.388364,1.5984503329964355,1224
8,0.01,1,6,0.02660706639289856,0.5775110751054333,0.01930618,0.9937585,8.893089,0.3997099590487778,176
8,0.01,1,7,0.015806380659341812,0.7630726123385297,0.012407281,0.9815668,8.4936285,1.2470830829115584,544
8,0.01,1,8,0.013873854652047157,0.5502069808741076,0.0145081915,0.9668429,8.607659,0.5390200830297545,315
8,0.01,1,9,0.019024675711989403,0.5055952267947645,0.017271351,0.96615183,8.756671,0.26175275002606213,173
8,0.01,2,3,0.008662041276693344,0.7709142341689382,0.003025811,0.97922415,7.481951,2.5630607919301838,1710
8,0.01,2,4,0.01184129435569048,0.6518817669910317,0.004204422,0.98529124,7.8383803,2.7515437500551343,1311
8,0.01,2,5,0.014817885123193264,0.6959168750279153,0.002987326,0.977879,7.5808334,0.957430333015509,752
8,0.01,2,6,0.008118408732116222,0.5719541164714023,0.00477253,0.9912078,7.9171195,0.8308228750247508,666
8,0.01,2,7,0.006919250823557377,0.7474634021065589,0.0032793176,0.97747195,7.7225976,2.6542536669876426,1754
8,0.01,2,8,0.007284287828952074,0.5260836999047278,0.0035790326,0.96201473,7.654695,5.520480209030211,3356
8,0.01,2,9,0.0070015620440244675,0.5232700118650325,0.004750575,0.96158844,8.081003,12.750779915950261,6456
8,0.01,3,4,0.011611554771661758,0.6903222425254008,0.007182059,0.98837715,8.1072445,1.1635726660024375,845
8,0.01,3,5,0.017977971583604813,0.6546971311512767,0.0028768007,0.96885914,7.458697,4.881277250009589,3637
8,0.01,3,6,0.01372621487826109,0.5864134625971027,0.0069854525,0.9928483,7.93344,0.8706737089669332,670
8,0.01,3,7,0.007654352579265833,0.7040748178008375,0.0041561523,0.97863245,8.071208,0.6713063750648871,468
8,0.01,3,8,0.01388750970363617,0.5360778857947301,0.005517082,0.97069544,7.822,3.5712985419668257,2574
8,0.01,3,9,0.01767425425350666,0.5000160117095614,0.0063250647,0.9734208,8.279089,0.7342659160494804,418
8,0.01,4,5,0.01544834766536951,0.6812792213348731,0.005420556,0.9786373,7.9073925,0.7886497499421239,447
8,0.01,4,6,0.009818467311561108,0.5649688275267096,0.004185282,0.991125,7.723031,1.942412249976769,1117
8,0.01,4,7,0.021200362592935562,0.7504030814329548,0.0031421555,0.9773036,7.8166943,1.6790002919733524,1093
8,0.01,4,8,0.024613672867417336,0.5604876199986429,0.011111182,0.96836895,8.212418,1.0651105830911547,694
8,0.01,4,9,0.005117664113640785,0.5296215209333142,0.0023972609,0.9621392,7.6590676,2.548107458045706,1538
8,0.01,5,6,0.016424210742115974,0.5943774200090052,0.0048275962,0.9931161,7.689317,12.243012415943667,9999
8,0.01,5,7,0.020532524213194847,0.7504609223793413,0.0056771026,0.9729409,7.953675,1.4477713329251856,1175
8,0.01,5,8,0.007672922685742378,0.5343283958069047,0.0047664875,0.95680195,7.529671,2.7215714999474585,1932
8,0.01,5,9,0.014229641295969486,0.5161393558943939,0.005141747,0.9671636,7.919533,1.1079147079726681,927
8,0.01,6,7,0.014743346720933914,0.7256322060498919,0.005701926,0.9833225,8.323127,0.41475583298597485,294
8,0.01,6,8,0.009371367283165455,0.5158756383538113,0.009450494,0.97029614,8.1399,4.16046250006184,2404
8,0.01,6,9,0.015318941324949265,0.5430794327184065,0.005004049,0.9744705,8.157626,2.172896125004627,1335
8,0.01,7,8,0.00758024537935853,0.5348044586808214,0.008554242,0.9578103,8.037062,2.3198653750587255,1583
8,0.01,7,9,0.011949715204536915,0.5341500009270344,0.0034808922,0.9636911,7.767158,9.733202999923378,6887
8,0.01,8,9,0.013204298913478851,0.5401266538562062,0.004872892,0.95900023,8.118359,1.737536667031236,1247
8,0.1,0,1,0.29102590680122375,0.513385039430533,0.1149837,0.99999994,12.487159,0.05322945793159306,17
8,0.1,0,2,0.17949733138084412,1.1127925168844222,0.11368731,0.9927155,11.459466,0.06075604201760143,37
8,0.1,0,3,0.18080101907253265,0.8036726335473983,0.1514007,0.9955603,11.528001,0.08272012497764081,53
8,0.1,0,4,0.2045673280954361,0.7413413975329304,0.11826691,0.99604416,11.844204,0.042707999935373664,26
8,0.1,0,5,0.13862839341163635,0.7489136090170777,0.09758398,0.99682295,11.337041,0.057451542001217604,38
8,0.1,0,6,0.1720268875360489,0.6394579630836201,0.10053502,0.99413145,11.498993,0.15484845801256597,68
8,0.1,0,7,0.20999009907245636,0.7558110835176105,0.12456609,0.99748397,11.967573,0.04897166707087308,25
8,0.1,0,8,0.23007841408252716,0.5645967656628308,0.20270722,0.9958454,11.98925,0.08487745805177838,24
8,0.1,0,9,0.22103780508041382,0.5456634819702856,0.121907815,0.9941453,12.077483,0.04435112501960248,25
8,0.1,1,2,0.31759244203567505,1.2305585811071222,0.18097876,0.9999909,12.0444765,0.04663362493738532,27
8,0.1,1,3,0.4023224413394928,0.80641079091965,0.2707322,0.99994105,12.223985,0.04680991708301008,27
8,0.1,1,4,0.42479512095451355,0.8265011563393854,0.2806974,0.9999997,12.275096,0.03296250000130385,22
8,0.1,1,5,0.3062938153743744,0.7870337353764784,0.17938465,0.99839956,11.989778,0.05057895800564438,30
8,0.1,1,6,0.563847541809082,0.7270360349704661,0.3508586,0.9985118,12.4194975,0.028058749972842634,17
8,0.1,1,7,0.24883858859539032,0.7827240945905637,0.1656187,0.99858314,12.141147,0.05101295909844339,30
8,0.1,1,8,0.3904819190502167,0.634725451658894,0.26861346,0.9997694,12.274771,0.04990879201795906,31
8,0.1,1,9,0.3951638638973236,0.6264913810478868,0.2531539,0.99443877,12.388598,0.04055233299732208,25
8,0.1,2,3,0.08304871618747711,0.7309971736884887,0.07110047,0.99068314,10.916443,0.2325032080989331,150
8,0.1,2,4,0.19569052755832672,0.7287093795812585,0.110154755,0.9985354,11.730798,0.04075920907780528,25
8,0.1,2,5,0.15722763538360596,0.7035070504618699,0.08568465,0.993978,11.271627,0.07328537502326071,47
8,0.1,2,6,0.1924990713596344,0.6066864759190542,0.12508053,0.99847966,11.770991,0.047768249991349876,26
8,0.1,2,7,0.13454510271549225,0.7762791171741213,0.07632453,0.98917097,11.3712,0.06881354202050716,40
8,0.1,2,8,0.13811856508255005,0.5370528436760856,0.115913205,0.99067146,11.436212,0.09489933401346207,39
8,0.1,2,9,0.24818214774131775,0.5736545952578747,0.13239908,0.99668324,12.008509,0.08518370799720287,49
8,0.1,3,4,0.23653638362884521,0.6950760822825921,0.18195826,0.9982552,11.985311,0.05475858296267688,34
8,0.1,3,5,0.14552795886993408,0.713455415619343,0.08797987,0.9964526,11.1461935,0.05309349996969104,35
8,0.1,3,6,0.21676316857337952,0.6110244945350072,0.14131323,0.99848056,11.820906,0.4223494160687551,226
8,0.1,3,7,0.1914229393005371,0.734872632646925,0.13687828,0.9998203,11.91015,0.0659041249891743,37
8,0.1,3,8,0.18879514932632446,0.5453336913650721,0.16922905,0.98718363,11.718432,0.06414470903109759,33
8,0.1,3,9,0.25675082206726074,0.5253434183033784,0.17231782,0.9955128,12.176734,0.03288374992553145,17
8,0.1,4,5,0.1398213803768158,0.7074010150372987,0.10683779,0.99526715,11.593377,0.053783541079610586,39
8,0.1,4,6,0.15316177904605865,0.6226860565664116,0.107075885,0.9999889,11.585672,0.04510912508703768,31
8,0.1,4,7,0.1583624631166458,0.7479849423792617,0.084254526,0.9997648,11.555459,0.05722562503069639,36
8,0.1,4,8,0.27158066630363464,0.5627240545657908,0.2257142,0.99563974,12.03434,0.05123091605491936,32
8,0.1,4,9,0.14355778694152832,0.4928072783162122,0.07178457,0.9912522,11.501143,0.06497812492307276,28
8,0.1,5,6,0.14627623558044434,0.5699416016185724,0.109799236,0.9968345,11.432519,0.06759541598148644,32
8,0.1,5,7,0.16649922728538513,0.7391951246874117,0.11575884,0.99837905,11.624085,0.052875957917422056,24
8,0.1,5,8,0.11322633922100067,0.5003572461119278,0.1133206,0.9913546,11.280138,0.07585854199714959,41
8,0.1,5,9,0.16618014872074127,0.5313665181017267,0.11037457,0.99236804,11.650493,0.0638045419473201,30
8,0.1,6,7,0.337249755859375,0.8384898893671474,0.17950934,0.99847466,12.09283,0.05393125000409782,19
8,0.1,6,8,0.2606421113014221,0.5617378932827229,0.24272543,0.995094,12.048168,0.033612500061281025,19
8,0.1,6,9,0.24646316468715668,0.5713566391120184,0.13882893,0.99676126,12.020426,0.034516416024416685,21
8,0.1,7,8,0.27003106474876404,0.6134448948664056,0.20332244,0.9951714,11.93934,0.040484667057171464,22
